time,open,high,low,close,MA,Smoothing Line,MA,Smoothing Line,Volume,Volume MA
912177000,1186.87,1192.97,1186.83,1192.29,NaN,NaN,NaN,NaN,256950000,677419000
912436200,1192.72,1192.72,1163.63,1163.63,NaN,NaN,NaN,NaN,687900000,672564000
912522600,1163.63,1175.89,1150.31,1175.28,NaN,NaN,NaN,NaN,789200000,674334000
912609000,1175.28,1175.28,1157.76,1171.25,NaN,NaN,NaN,NaN,727400000,675489000
912695400,1171.25,1177.03,1149.6,1150.14,NaN,NaN,NaN,NaN,799100000,672389000
912781800,1150.14,1176.74,1150.14,1176.74,NaN,NaN,NaN,NaN,709700000,669364000
913041000,1176.71,1189.01,1176.71,1187.7,NaN,NaN,NaN,NaN,671200000,668769000
913127400,1187.68,1193.53,1172.78,1181.38,NaN,NaN,NaN,NaN,727700000,675504500
913213800,1181.38,1185.22,1175.89,1183.49,NaN,NaN,NaN,NaN,694200000,676649500
913300200,1183.53,1183.77,1163.75,1165.02,NaN,NaN,NaN,NaN,748600000,678294500
913386600,1165.02,1167.89,1153.19,1166.46,NaN,NaN,NaN,NaN,688900000,679624500
913645800,1166.52,1166.89,1136.89,1141.2,NaN,NaN,NaN,NaN,741800000,686601000
913732200,1141.2,1162.83,1141.2,1162.83,NaN,NaN,NaN,NaN,777900000,694717000
913818600,1162.83,1166.29,1154.69,1161.97,NaN,NaN,NaN,NaN,725500000,695732000
913905000,1161.94,1180.03,1161.94,1179.96,NaN,NaN,NaN,NaN,739400000,700076500
913991400,1180.25,1188.89,1178.27,1188.03,NaN,NaN,NaN,NaN,839600000,708506500
914250600,1188.68,1210.75,1188.68,1202.84,NaN,NaN,NaN,NaN,744800000,709686500
914337000,1202.86,1209.22,1192.81,1203.57,NaN,NaN,NaN,NaN,680500000,705006500
914423400,1203.57,1229.89,1203.57,1228.54,NaN,NaN,NaN,NaN,697500000,701571500
914509800,1228.53,1229.72,1224.85,1226.27,NaN,NaN,NaN,NaN,246980000,684741500
914855400,1227.04,1231.52,1221.17,1225.49,NaN,NaN,NaN,NaN,531560000,698472000
914941800,1225.7,1241.86,1220.78,1241.81,NaN,NaN,NaN,NaN,586490000,693401500
915028200,1241.81,1244.93,1231.2,1231.93,NaN,NaN,NaN,NaN,594220000,683652500
915114600,1231.93,1237.18,1224.96,1229.23,NaN,NaN,NaN,NaN,719200000,683242500
915460200,1229.23,1248.81,1219.1,1228.1,NaN,NaN,NaN,NaN,877000000,687137500
915546600,1228.1,1246.11,1228.1,1244.78,NaN,NaN,NaN,NaN,775000000,690402500
915633000,1244.78,1272.5,1244.78,1272.31,NaN,NaN,NaN,NaN,986900000,706187500
915719400,1272.34,1272.34,1257.68,1269.74,NaN,NaN,NaN,NaN,863000000,712952500
915805800,1269.73,1278.05,1261.85,1275.09,NaN,NaN,NaN,NaN,937800000,725132500
916065000,1275.09,1276.22,1253.43,1263.88,NaN,NaN,NaN,NaN,818000000,728602500
916151400,1263.94,1264.45,1238.25,1239.52,NaN,NaN,NaN,NaN,800200000,734167500
916237800,1233.82,1247.66,1206.59,1234.4,NaN,NaN,NaN,NaN,931500000,743652500
916324200,1234.56,1236.97,1209.48,1212.19,NaN,NaN,NaN,NaN,797200000,744617500
916410600,1212.61,1243.27,1212.61,1243.26,NaN,NaN,NaN,NaN,798100000,748247500
916756200,1243.26,1253.27,1234.91,1252,NaN,NaN,NaN,NaN,785500000,750552500
916842600,1256.88,1274.08,1251.32,1256.62,NaN,NaN,NaN,NaN,905700000,753857500
916929000,1256.56,1256.94,1232.19,1235.16,NaN,NaN,NaN,NaN,871800000,760207500
917015400,1232.44,1236.53,1218,1225.19,NaN,NaN,NaN,NaN,785900000,765477500
917274600,1227.93,1233.98,1219.46,1233.98,NaN,NaN,NaN,NaN,723900000,766797500
917361000,1236.12,1253.27,1235.42,1252.31,NaN,NaN,NaN,NaN,896400000,799268500
917447400,1252.82,1262.62,1242.82,1243.19,NaN,NaN,NaN,NaN,893800000,817380500
917533800,1243.46,1266.32,1243.46,1265.37,NaN,NaN,NaN,NaN,848800000,830496000
917620200,1266.16,1280.4,1255.2,1279.64,NaN,NaN,NaN,NaN,917000000,846635000
917879400,1281.02,1283.64,1271.29,1273.03,NaN,NaN,NaN,NaN,799400000,850645000
917965800,1273.34,1273.34,1247.62,1261.99,NaN,NaN,NaN,NaN,845500000,849070000
918052200,1260.64,1276.08,1255.27,1272.07,NaN,NaN,NaN,NaN,876500000,854145000
918138600,1271.8,1272.16,1248.37,1248.49,NaN,NaN,NaN,NaN,854400000,847520000
918225000,1248.49,1251.84,1232.33,1239.4,NaN,NaN,NaN,NaN,872000000,847970000
918484200,1239.4,1246.71,1231.94,1243.77,NaN,NaN,NaN,NaN,705400000,836350000
918570600,1243.59,1244.06,1215.58,1216.14,NaN,NaN,NaN,NaN,736000000,832250000
918657000,1215.48,1226.78,1211.89,1223.55,NaN,NaN,NaN,NaN,721400000,828310000
918743400,1225.59,1254.05,1223.36,1254.04,NaN,NaN,NaN,NaN,815800000,822525000
918829800,1251.01,1251.3,1225.53,1230.13,NaN,NaN,NaN,NaN,691500000,817240000
919175400,1232.93,1252.27,1232.02,1241.87,NaN,NaN,NaN,NaN,653760000,810023000
919261800,1239.46,1249.29,1220.94,1224.03,NaN,NaN,NaN,NaN,735100000,807503000
919348200,1224.13,1239.07,1220.53,1237.28,NaN,NaN,NaN,NaN,742400000,799338000
919434600,1237.28,1247.94,1232.03,1239.19,NaN,NaN,NaN,NaN,700000000,790748000
919693800,1239.22,1272.22,1239.22,1272.2,NaN,NaN,NaN,NaN,718500000,787378000
919780200,1273.79,1280.43,1263.35,1271.18,NaN,NaN,NaN,NaN,781100000,790238000
919866600,1272,1283.91,1251.97,1253.41,NaN,NaN,NaN,NaN,782000000,784518000
919953000,1252.71,1252.71,1225.01,1245.02,NaN,NaN,NaN,NaN,740500000,776853000
920039400,1243.45,1246.54,1226.25,1238.33,NaN,NaN,NaN,NaN,784600000,773643000
920298600,1238.33,1238.6,1222.02,1236.16,NaN,NaN,NaN,NaN,699500000,762768000
920385000,1236.33,1248.31,1221.87,1225.5,NaN,NaN,NaN,NaN,753600000,760478000
920471400,1226.64,1231.69,1216.03,1227.7,NaN,NaN,NaN,NaN,751700000,755788000
920557800,1227.7,1247.91,1227.7,1246.64,NaN,NaN,NaN,NaN,770900000,750508000
920644200,1246.79,1275.68,1246.79,1275.47,NaN,NaN,NaN,NaN,834900000,749533000
920903400,1277.26,1282.73,1271.61,1282.73,NaN,NaN,NaN,NaN,714600000,741663000
920989800,1282.73,1293.74,1274.76,1279.84,NaN,NaN,NaN,NaN,803700000,746578000
921076200,1279.84,1287.03,1275.17,1286.84,NaN,NaN,NaN,NaN,841900000,751873000
921162600,1286.9,1306.41,1286.9,1297.68,NaN,NaN,NaN,NaN,904800000,761043000
921249000,1297.83,1304.58,1289.2,1294.59,NaN,NaN,NaN,NaN,825800000,761543000
921508200,1295.21,1307.54,1290.99,1307.26,NaN,NaN,NaN,NaN,727200000,763328000
921594600,1307.14,1311.13,1302.37,1306.36,NaN,NaN,NaN,NaN,751900000,768235000
921681000,1306.46,1306.77,1292.61,1297.82,NaN,NaN,NaN,NaN,752300000,769095000
921767400,1297.95,1317.41,1294.74,1316.55,NaN,NaN,NaN,NaN,831000000,773525000
921853800,1318.22,1323.88,1298.98,1299.29,NaN,NaN,NaN,NaN,914700000,784260000
922113000,1299.88,1303.89,1294.22,1297.01,NaN,NaN,NaN,NaN,658200000,781245000
922199400,1296.24,1296.25,1257.5,1262.14,NaN,NaN,NaN,NaN,811300000,782755000
922285800,1262.62,1269.02,1256.52,1268.59,NaN,NaN,NaN,NaN,761900000,781750000
922372200,1270.18,1290.01,1270.18,1289.99,NaN,NaN,NaN,NaN,784200000,783935000
922458600,1289.23,1289.46,1277.29,1282.8,NaN,NaN,NaN,NaN,707200000,780065000
922717800,1284.37,1311.8,1284.37,1310.17,NaN,NaN,NaN,NaN,747900000,782485000
922804200,1310.8,1310.8,1295.53,1300.75,NaN,NaN,NaN,NaN,729000000,781255000
922890600,1301.21,1313.53,1285.75,1286.42,NaN,NaN,NaN,NaN,924300000,789885000
922977000,1286.44,1294.44,1282.55,1293.72,NaN,NaN,NaN,NaN,703000000,786490000
923319000,1295.86,1321.12,1295.86,1321.12,NaN,NaN,NaN,NaN,695800000,779535000
923405400,1321.41,1326.76,1311.07,1317.89,NaN,NaN,NaN,NaN,787500000,783180000
923491800,1320.27,1329.65,1312.56,1326.89,NaN,NaN,NaN,NaN,816400000,783815000
923578200,1326.95,1344.08,1321.61,1344,NaN,NaN,NaN,NaN,850500000,784245000
923664600,1343.98,1351.18,1335.23,1348.35,NaN,NaN,NaN,NaN,716100000,774810000
923923800,1342.23,1358.69,1333.07,1358.63,NaN,NaN,NaN,NaN,810800000,774060000
924010200,1359.53,1362.38,1344.03,1349.82,NaN,NaN,NaN,NaN,810900000,778245000
924096600,1350.71,1357.08,1326.41,1328.5,NaN,NaN,NaN,NaN,952000000,788250000
924183000,1330.44,1333.6,1308.38,1322.89,NaN,NaN,NaN,NaN,1089800000,805125000
924269400,1322.36,1325.12,1311.1,1319,NaN,NaN,NaN,NaN,1002300000,813690000
924528600,1319.64,1340.02,1284.59,1289.48,NaN,NaN,NaN,NaN,1214400000,828675000
924615000,1290.63,1306.25,1288.28,1306.17,NaN,NaN,NaN,NaN,985400000,845035000
924701400,1306.17,1336.12,1301.83,1336.12,NaN,NaN,NaN,NaN,920000000,850470000
924787800,1337.97,1358.96,1337.97,1358.83,NaN,NaN,NaN,NaN,927900000,858770000
924874200,1358.83,1363.7,1348.47,1356.85,NaN,NaN,NaN,NaN,744900000,856805000
925133400,1356.85,1363.58,1353.76,1360.04,NaN,NaN,NaN,NaN,712000000,857045000
925219800,1360.98,1371.67,1356.61,1362.8,NaN,NaN,NaN,NaN,891700000,864235000
925306200,1363.86,1368.76,1348.38,1350.91,NaN,NaN,NaN,NaN,951700000,875370000
925392600,1351.37,1356.86,1336.71,1342.83,NaN,NaN,NaN,NaN,1003600000,879335000
925479000,1342.85,1351.83,1314.59,1335.18,NaN,NaN,NaN,NaN,936500000,891010000
925738200,1335.18,1354.63,1329.83,1354.63,NaN,NaN,NaN,NaN,811400000,896790000
925824600,1354.41,1354.63,1330.59,1332,NaN,NaN,NaN,NaN,933100000,904070000
925911000,1332.09,1347.32,1317.41,1347.31,NaN,NaN,NaN,NaN,913500000,908925000
925997400,1347.48,1348.29,1322.56,1332.08,NaN,NaN,NaN,NaN,875400000,910170000
926083800,1332.05,1345.99,1332.05,1345,NaN,NaN,NaN,NaN,814900000,915110000
926343000,1346.19,1352.01,1334,1340.3,NaN,NaN,NaN,NaN,773300000,913235000
926429400,1340.64,1360.03,1340.64,1355.61,NaN,NaN,NaN,NaN,836100000,914495000
926515800,1357.63,1366.95,1332.95,1364,NaN,NaN,NaN,NaN,825500000,908170000
926602200,1364.44,1375.98,1364.44,1367.56,NaN,NaN,NaN,NaN,796900000,893525000
926688600,1365.82,1365.82,1332.71,1337.8,NaN,NaN,NaN,NaN,727800000,879800000
926947800,1337.8,1339.95,1321.18,1339.49,NaN,NaN,NaN,NaN,665500000,852355000
927034200,1339.49,1345.46,1323.37,1333.32,NaN,NaN,NaN,NaN,753400000,840755000
927120600,1340.47,1344.23,1328.27,1344.23,NaN,NaN,NaN,NaN,801100000,834810000
927207000,1344.87,1350.5,1338.83,1338.83,NaN,NaN,NaN,NaN,752200000,826025000
927293400,1338.98,1340.9,1326.24,1330.29,NaN,NaN,NaN,NaN,686600000,823110000
927552600,1330.71,1332.96,1303.46,1306.65,NaN,NaN,NaN,NaN,754700000,825245000
927639000,1306.65,1317.48,1284.38,1284.4,NaN,NaN,NaN,NaN,826700000,821995000
927725400,1284.4,1304.83,1278.53,1304.76,NaN,NaN,NaN,NaN,870800000,817950000
927811800,1304.31,1304.31,1277.31,1281.41,NaN,NaN,NaN,NaN,811400000,808340000
927898200,1281.68,1303.94,1281.68,1301.84,NaN,NaN,NaN,NaN,649960000,794013000
928243800,1301.74,1301.74,1281.49,1294.26,NaN,NaN,NaN,NaN,683800000,787633000
928330200,1294.26,1297.07,1277.51,1294.81,NaN,NaN,NaN,NaN,728000000,777378000
928416600,1294.81,1304.12,1294.23,1299.54,NaN,NaN,NaN,NaN,719600000,767683000
928503000,1300.91,1327.75,1300.91,1327.75,NaN,NaN,NaN,NaN,694500000,758638000
928762200,1327.75,1336.43,1325.89,1334.52,NaN,NaN,NaN,NaN,664300000,751108000
928848600,1333.97,1333.97,1312.93,1317.33,NaN,NaN,NaN,NaN,685900000,746738000
928935000,1318.7,1325.95,1314.73,1318.64,NaN,NaN,NaN,NaN,662000000,738033000
929021400,1318.48,1318.48,1293.08,1302.82,NaN,NaN,NaN,NaN,716500000,732583000
929107800,1302.82,1311.91,1287.92,1293.64,NaN,NaN,NaN,NaN,698200000,727648000
929367000,1293.97,1301.93,1292.2,1294,NaN,NaN,NaN,NaN,669400000,724728000
929453400,1294.69,1310.75,1294.69,1301.16,NaN,NaN,NaN,NaN,696600000,726283000
929539800,1302.61,1332.83,1302.61,1330.41,NaN,NaN,NaN,NaN,806800000,728953000
929626200,1328.93,1339.23,1322.78,1338.09,NaN,NaN,NaN,NaN,700300000,723913000
929712600,1338,1344.55,1333.48,1342.84,NaN,NaN,NaN,NaN,914500000,732028000
929971800,1342.84,1349.11,1337.68,1349,NaN,NaN,NaN,NaN,686600000,732028000
930058200,1347.79,1351.12,1335.58,1335.88,NaN,NaN,NaN,NaN,716500000,730118000
930144600,1335.26,1335.26,1324.32,1333.06,NaN,NaN,NaN,NaN,731800000,725373000
930231000,1332.86,1332.86,1308.5,1315.78,NaN,NaN,NaN,NaN,690400000,716353000
930317400,1317.21,1329.07,1312.64,1315.31,NaN,NaN,NaN,NaN,623460000,706956000
930576600,1315.31,1333.68,1315.31,1331.35,NaN,NaN,NaN,NaN,652910000,707103500
930663000,1331.46,1351.51,1328.4,1351.45,NaN,NaN,NaN,NaN,820100000,713918500
930749400,1351.45,1372.93,1338.8,1372.66,NaN,NaN,NaN,NaN,1117000000,733368500
930835800,1372.7,1382.8,1360.76,1380.78,NaN,NaN,NaN,NaN,843400000,739558500
930922200,1380.96,1391.22,1379.5,1391.22,NaN,NaN,NaN,NaN,613570000,735512000
931267800,1392.46,1405.32,1387.14,1388.12,NaN,NaN,NaN,NaN,722900000,738442000
931354200,1388.12,1395.86,1384.99,1395.86,NaN,NaN,NaN,NaN,791200000,743707000
931440600,1395.86,1403.13,1386.67,1394.42,NaN,NaN,NaN,NaN,830600000,752137000
931527000,1394.51,1403.28,1394.51,1403.28,NaN,NaN,NaN,NaN,701000000,751362000
931786200,1403.63,1407.04,1394.7,1399.1,NaN,NaN,NaN,NaN,685300000,750717000
931872600,1399.1,1399.1,1386.84,1393.56,NaN,NaN,NaN,NaN,736000000,754047000
931959000,1393.8,1400.1,1386.54,1398.17,NaN,NaN,NaN,NaN,756100000,757022000
932045400,1398.9,1409.72,1398.9,1409.62,NaN,NaN,NaN,NaN,818800000,757622000
932131800,1410.98,1418.82,1406.99,1418.78,NaN,NaN,NaN,NaN,714100000,758312000
932391000,1419.35,1420.14,1404.6,1407.65,NaN,NaN,NaN,NaN,642330000,744703500
932477400,1407.39,1407.39,1375.18,1377.1,NaN,NaN,NaN,NaN,754800000,748113500
932563800,1377.26,1386.59,1372.64,1379.28,NaN,NaN,NaN,NaN,785500000,751563500
932650200,1378.38,1378.38,1354.02,1360.97,NaN,NaN,NaN,NaN,771700000,753558500
932736600,1361.16,1367.48,1349.91,1356.94,NaN,NaN,NaN,NaN,630580000,750567500
932995800,1354.56,1358.57,1346.11,1347.76,NaN,NaN,NaN,NaN,613450000,750067000
933082200,1349.24,1368.77,1349.24,1362.84,NaN,NaN,NaN,NaN,723800000,753611500
933168600,1362.95,1370.53,1355.54,1365.4,NaN,NaN,NaN,NaN,690900000,747151500
933255000,1362.41,1362.41,1332.82,1341.03,NaN,NaN,NaN,NaN,770100000,729806500
933341400,1342.54,1350.92,1328.49,1328.72,NaN,NaN,NaN,NaN,736800000,724476500
933600600,1328.67,1344.73,1325.18,1328.05,NaN,NaN,NaN,NaN,649550000,726275500
933687000,1330,1336.06,1314.94,1322.18,NaN,NaN,NaN,NaN,739600000,727110500
933773400,1322.18,1330.09,1304.54,1305.33,NaN,NaN,NaN,NaN,789300000,727015500
933859800,1305.48,1313.71,1287.3,1313.71,NaN,NaN,NaN,NaN,859300000,728450500
933946200,1313.71,1316.75,1293.18,1300.29,NaN,NaN,NaN,NaN,698900000,728345500
934205400,1300.32,1306.71,1295.93,1297.8,NaN,NaN,NaN,NaN,684300000,728295500
934291800,1297.8,1298.78,1267.73,1281.43,NaN,NaN,NaN,NaN,836200000,733305500
934378200,1281.51,1301.93,1281.51,1301.93,NaN,NaN,NaN,NaN,792300000,735115500
934464600,1301.36,1313.61,1298.06,1298.16,NaN,NaN,NaN,NaN,745600000,731455500
934551000,1300.87,1327.71,1300.87,1327.68,NaN,NaN,NaN,NaN,691700000,730335500
934810200,1327.68,1331.1,1320.79,1330.77,NaN,NaN,NaN,NaN,583550000,727396500
934896600,1332.66,1344.16,1328.76,1344.16,NaN,NaN,NaN,NaN,691500000,724231500
934983000,1344.16,1344.16,1332.07,1332.84,NaN,NaN,NaN,NaN,682800000,719096500
935069400,1331.83,1331.83,1315.37,1323.59,NaN,NaN,NaN,NaN,684200000,714721500
935155800,1323.59,1336.61,1323.59,1336.61,NaN,NaN,NaN,NaN,661200000,716252500
935415000,1337.54,1360.24,1337.54,1360.22,NaN,NaN,NaN,NaN,682600000,719710000
935501400,1359.57,1373.32,1353.74,1363.5,NaN,NaN,NaN,NaN,732700000,720155000
935587800,1364.85,1382.75,1359.18,1381.79,NaN,NaN,NaN,NaN,864600000,728840000
935674200,1381.79,1381.79,1361.62,1362.01,NaN,NaN,NaN,NaN,719000000,726285000
935760600,1362.23,1365.63,1347.35,1348.27,NaN,NaN,NaN,NaN,570050000,717947500
936019800,1348.29,1350.58,1322.77,1324.02,NaN,NaN,NaN,NaN,597900000,715365000
936106200,1324.02,1333.28,1306.91,1320.41,NaN,NaN,NaN,NaN,861700000,721470000
936192600,1321.12,1331.18,1320.31,1331.07,NaN,NaN,NaN,NaN,708200000,717415000
936279000,1328.48,1328.48,1304.8,1319.11,NaN,NaN,NaN,NaN,687100000,708805000
936365400,1322.71,1357.75,1322.71,1357.24,NaN,NaN,NaN,NaN,663200000,707020000
936711000,1356.55,1361.39,1349.59,1350.45,NaN,NaN,NaN,NaN,715300000,708570000
936797400,1349.77,1355.2,1337.36,1344.15,NaN,NaN,NaN,NaN,791200000,706320000
936883800,1344.15,1347.66,1333.91,1347.66,NaN,NaN,NaN,NaN,773900000,705400000
936970200,1348.41,1357.62,1346.2,1351.66,NaN,NaN,NaN,NaN,808500000,708545000
937229400,1351.12,1351.13,1341.7,1344.13,NaN,NaN,NaN,NaN,657900000,706855000
937315800,1344.13,1344.13,1330.6,1336.29,NaN,NaN,NaN,NaN,734500000,714402500
937402200,1336.15,1347.41,1317.97,1317.97,NaN,NaN,NaN,NaN,787300000,719192500
937488600,1318.6,1322.51,1299.95,1318.48,NaN,NaN,NaN,NaN,739000000,722002500
937575000,1319.6,1337.54,1319.6,1335.42,NaN,NaN,NaN,NaN,861900000,730887500
937834200,1335.42,1338.55,1330.62,1335.53,NaN,NaN,NaN,NaN,568000000,726227500
937920600,1333.81,1333.81,1302.06,1307.58,NaN,NaN,NaN,NaN,817300000,732962500
938007000,1308.4,1316.2,1297.81,1310.51,NaN,NaN,NaN,NaN,822200000,737437500
938093400,1312.22,1315.31,1277.3,1280.77,NaN,NaN,NaN,NaN,890800000,738747500
938179800,1279.52,1281.21,1263.79,1277.36,NaN,NaN,NaN,NaN,872800000,746437500
938439000,1280.79,1295.07,1280.79,1283.31,NaN,NaN,NaN,NaN,780600000,756965000
938525400,1282.38,1285.39,1256.29,1282.2,NaN,NaN,NaN,NaN,885400000,771340000
938611800,1281.83,1289.16,1268.16,1268.37,NaN,NaN,NaN,NaN,856000000,771055000
938698200,1269.33,1291.32,1269.33,1282.71,NaN,NaN,NaN,NaN,1017600000,786525000
938784600,1281,1283.19,1265.86,1282.81,NaN,NaN,NaN,NaN,896200000,796980000
939043800,1283.16,1304.6,1283.16,1304.6,NaN,NaN,NaN,NaN,803300000,803985000
939130200,1304.66,1316.43,1286.44,1301.35,NaN,NaN,NaN,NaN,965700000,816505000
939216600,1301.76,1325.46,1301.76,1325.4,NaN,NaN,NaN,NaN,895200000,821705000
939303000,1325.74,1328.03,1314.13,1317.64,NaN,NaN,NaN,NaN,827800000,824400000
939389400,1317.5,1336.57,1311.72,1336.02,NaN,NaN,NaN,NaN,897300000,828840000
939648600,1336.57,1339.23,1332.96,1335.21,NaN,NaN,NaN,NaN,655900000,828740000
939735000,1335.77,1335.77,1311.8,1313.04,NaN,NaN,NaN,NaN,778300000,830930000
939821400,1313.04,1313.04,1282.8,1285.55,NaN,NaN,NaN,NaN,821500000,832640000
939907800,1286.29,1289.59,1267.75,1283.42,NaN,NaN,NaN,NaN,892300000,840305000
939994200,1281.31,1281.31,1245.39,1247.41,NaN,NaN,NaN,NaN,912600000,842840000
940253400,1246.92,1254.13,1233.66,1254.13,NaN,NaN,NaN,NaN,818700000,855375000
940339800,1255.6,1279.3,1255.6,1261.32,NaN,NaN,NaN,NaN,905700000,859795000
940426200,1264.62,1289.44,1264.62,1289.43,NaN,NaN,NaN,NaN,928800000,865125000
940512600,1289.43,1289.43,1265.61,1283.61,NaN,NaN,NaN,NaN,1012500000,871210000
940599000,1285.32,1308.89,1285.32,1301.65,NaN,NaN,NaN,NaN,959200000,875530000
940858200,1301.83,1301.83,1286.08,1293.63,NaN,NaN,NaN,NaN,777000000,875350000
940944600,1296.3,1303.44,1281.86,1281.91,NaN,NaN,NaN,NaN,878300000,874995000
941031000,1281.91,1299.39,1280.48,1296.71,NaN,NaN,NaN,NaN,950100000,879700000
941117400,1298.06,1342.47,1298.06,1342.43,NaN,NaN,NaN,NaN,1135100000,885575000
941203800,1346.56,1373.22,1342.44,1362.93,NaN,NaN,NaN,NaN,1120500000,896790000
941466600,1363.17,1367.37,1353.92,1354.12,NaN,NaN,NaN,NaN,861000000,899675000
941553000,1355.33,1369.44,1346.49,1347.74,NaN,NaN,NaN,NaN,904500000,896615000
941639400,1347.74,1360.44,1347.74,1354.93,NaN,NaN,NaN,NaN,914400000,897575000
941725800,1354.93,1369.4,1354.93,1362.64,NaN,NaN,NaN,NaN,981700000,905270000
941812200,1363.55,1387.49,1363.55,1370.23,NaN,NaN,NaN,NaN,1007300000,910770000
942071400,1366.09,1380.78,1363.73,1377.01,NaN,NaN,NaN,NaN,806800000,918315000
942157800,1377.01,1383.81,1361.45,1365.53,NaN,NaN,NaN,NaN,854300000,922115000
942244200,1365.93,1379.26,1360.19,1373.46,NaN,NaN,NaN,NaN,984700000,930275000
942330600,1375,1382.12,1372.2,1381.46,NaN,NaN,NaN,NaN,891300000,930225000
942417000,1383.04,1396.07,1367.97,1396.04,NaN,NaN,NaN,NaN,900200000,929605000
942676200,1395.92,1398.59,1392.17,1394.39,NaN,NaN,NaN,NaN,795700000,928455000
942762600,1395.62,1420.36,1395.62,1420.03,NaN,NaN,NaN,NaN,942200000,930280000
942849000,1420.07,1423.55,1410.69,1410.71,NaN,NaN,NaN,NaN,960000000,931840000
942935400,1412.67,1425.27,1412.61,1424.94,NaN,NaN,NaN,NaN,1022800000,932355000
943021800,1424.46,1424.94,1417.61,1422,NaN,NaN,NaN,NaN,893800000,929085000
943281000,1424.63,1425.15,1412.3,1420.94,NaN,NaN,NaN,NaN,873500000,933910000
943367400,1421.99,1424.1,1402.2,1404.66,NaN,NaN,NaN,NaN,926100000,936300000
943453800,1405.04,1419.71,1399.17,1417.08,NaN,NaN,NaN,NaN,734800000,925535000
943626600,1418.93,1425.24,1416.14,1416.62,NaN,NaN,NaN,NaN,312120000,884386000
943885800,1415.78,1415.78,1404.15,1407.83,NaN,NaN,NaN,NaN,866100000,871666000
943972200,1407.6,1410.59,1386.95,1388.95,NaN,NaN,NaN,NaN,951500000,876191000
944058600,1388.91,1400.12,1387.38,1397.72,NaN,NaN,NaN,NaN,884000000,875166000
944145000,1397.72,1409.04,1397.72,1409.04,NaN,NaN,NaN,NaN,900700000,874481000
944231400,1413.25,1447.42,1413.25,1433.3,NaN,NaN,NaN,NaN,1006400000,875716000
944490600,1434.15,1434.15,1418.25,1423.34,NaN,NaN,NaN,NaN,916800000,871191000
944577000,1424.91,1426.81,1409.17,1409.17,NaN,NaN,NaN,NaN,1085800000,885141000
944663400,1409.17,1415.66,1403.88,1403.88,NaN,NaN,NaN,NaN,957000000,890276000
944749800,1404.78,1418.46,1391.5,1408.11,NaN,NaN,NaN,NaN,1122100000,897146000
944836200,1410.3,1421.58,1405.65,1417.04,NaN,NaN,NaN,NaN,987200000,901941000
945095400,1417.04,1421.58,1410.23,1415.22,NaN,NaN,NaN,NaN,977600000,905811000
945181800,1415.54,1418.3,1401.59,1403.17,NaN,NaN,NaN,NaN,1027800000,917416000
945268200,1402.81,1417.34,1395.93,1413.3,NaN,NaN,NaN,NaN,1033900000,922001000
945354600,1416.21,1423.11,1408.35,1418.78,NaN,NaN,NaN,NaN,1070300000,927516000
945441000,1424.43,1431.77,1420.16,1421.05,NaN,NaN,NaN,NaN,1349800000,943866000
945700200,1422.25,1429.16,1411.1,1418.09,NaN,NaN,NaN,NaN,904600000,944406000
945786600,1418.49,1436.47,1414.8,1433.43,NaN,NaN,NaN,NaN,963500000,948906000
945873000,1434.63,1440.02,1429.05,1435.99,NaN,NaN,NaN,NaN,850000000,945101000
945959400,1437.31,1461.44,1437.31,1458.34,NaN,NaN,NaN,NaN,728600000,944791000
946305000,1460.73,1463.19,1450.83,1457.09,NaN,NaN,NaN,NaN,722600000,965315000
946391400,1457.09,1462.68,1452.78,1457.66,NaN,NaN,NaN,NaN,655400000,954780000
946477800,1458.74,1467.47,1458.74,1463.46,NaN,NaN,NaN,NaN,567860000,935598000
946564200,1467.22,1473.1,1462.6,1464.47,NaN,NaN,NaN,NaN,554680000,919132000
946650600,1465.94,1472.42,1458.19,1469.25,NaN,NaN,NaN,NaN,374050000,892799500
946909800,1471.21,1478,1438.36,1455.17,NaN,NaN,NaN,NaN,931800000,889069500
946996200,1449,1449,1397.43,1399.42,NaN,NaN,NaN,NaN,1009000000,893679500
947082600,1395.62,1413.09,1377.68,1402.11,NaN,NaN,NaN,NaN,1085500000,893664500
947169000,1398.87,1411.9,1392.02,1403.45,NaN,NaN,NaN,NaN,1092300000,900429500
947255400,1403.45,1441.47,1400.73,1441.47,NaN,NaN,NaN,NaN,1225200000,905584500
947514600,1441.47,1464.2,1441.47,1457.6,NaN,NaN,NaN,NaN,1064800000,909464500
947601000,1454.36,1458.66,1434.44,1438.56,NaN,NaN,NaN,NaN,1014000000,911284500
947687400,1438.56,1442.6,1427.08,1432.31,NaN,NaN,NaN,NaN,974600000,908624500
947773800,1436.02,1454.2,1432.55,1449.68,NaN,NaN,NaN,NaN,1030400000,908449500
947860200,1449.68,1473,1449.68,1465.15,NaN,NaN,NaN,NaN,1085900000,909229500
948205800,1465.15,1465.15,1451.3,1455.14,NaN,NaN,NaN,NaN,1056700000,894574500
948292200,1451.99,1461.39,1448.68,1455.9,NaN,NaN,NaN,NaN,1087800000,903734500
948378600,1455.9,1465.71,1438.54,1445.57,NaN,NaN,NaN,NaN,1100700000,910594500
948465000,1448.87,1453.18,1439.6,1441.36,NaN,NaN,NaN,NaN,1209800000,928584500
